
##################################################################################
Running test workload A try 1
03:04:43.474 [Thread-3] INFO  c.a.mongodb.MongoClientConfiguration - Not validating the replica set name is 'myReplicaSet'.
mongo connection created with mongodb://192.168.5.2:27017/ycsb?replicaSet=myReplicaSet
[OVERALL], RunTime(ms), 1769
[OVERALL], Throughput(ops/sec), 5652.911249293386
[TOTAL_GCS_PS_Scavenge], Count, 2
[TOTAL_GC_TIME_PS_Scavenge], Time(ms), 10
[TOTAL_GC_TIME_%_PS_Scavenge], Time(%), 0.5652911249293386
[TOTAL_GCS_PS_MarkSweep], Count, 0
[TOTAL_GC_TIME_PS_MarkSweep], Time(ms), 0
[TOTAL_GC_TIME_%_PS_MarkSweep], Time(%), 0.0
[TOTAL_GCs], Count, 2
[TOTAL_GC_TIME], Time(ms), 10
[TOTAL_GC_TIME_%], Time(%), 0.5652911249293386
[READ], Operations, 5034
[READ], AverageLatency(us), 136.753873659118
[READ], MinLatency(us), 25
[READ], MaxLatency(us), 184319
[READ], 95thPercentileLatency(us), 178
[READ], 99thPercentileLatency(us), 359
[READ], Return=OK, 5034
[CLEANUP], Operations, 1
[CLEANUP], AverageLatency(us), 917.0
[CLEANUP], MinLatency(us), 917
[CLEANUP], MaxLatency(us), 917
[CLEANUP], 95thPercentileLatency(us), 917
[CLEANUP], 99thPercentileLatency(us), 917
[UPDATE], Operations, 4966
[UPDATE], AverageLatency(us), 202.28836085380587
[UPDATE], MinLatency(us), 58
[UPDATE], MaxLatency(us), 9023
[UPDATE], 95thPercentileLatency(us), 325
[UPDATE], 99thPercentileLatency(us), 641
[UPDATE], Return=OK, 4966

##################################################################################
Running test workload workloadb try 1
03:04:48.008 [Thread-3] INFO  c.a.mongodb.MongoClientConfiguration - Not validating the replica set name is 'myReplicaSet'.
mongo connection created with mongodb://192.168.5.2:27017/ycsb?replicaSet=myReplicaSet
[OVERALL], RunTime(ms), 1052
[OVERALL], Throughput(ops/sec), 9505.703422053231
[TOTAL_GCS_PS_Scavenge], Count, 1
