
##################################################################################
Loading data worload A try 1 
[OVERALL], RunTime(ms), 697
[OVERALL], Throughput(ops/sec), 14347.202295552368
[TOTAL_GCS_PS_Scavenge], Count, 2
[TOTAL_GC_TIME_PS_Scavenge], Time(ms), 2
[TOTAL_GC_TIME_%_PS_Scavenge], Time(%), 0.2869440459110474
[TOTAL_GCS_PS_MarkSweep], Count, 0
[TOTAL_GC_TIME_PS_MarkSweep], Time(ms), 0
[TOTAL_GC_TIME_%_PS_MarkSweep], Time(%), 0.0
[TOTAL_GCs], Count, 2
[TOTAL_GC_TIME], Time(ms), 2
[TOTAL_GC_TIME_%], Time(%), 0.2869440459110474
[CLEANUP], Operations, 1
[CLEANUP], AverageLatency(us), 355.0
[CLEANUP], MinLatency(us), 355
[CLEANUP], MaxLatency(us), 355
[CLEANUP], 95thPercentileLatency(us), 355
[CLEANUP], 99thPercentileLatency(us), 355
[INSERT], Operations, 10000
[INSERT], AverageLatency(us), 65.9656
[INSERT], MinLatency(us), 43
[INSERT], MaxLatency(us), 3211
[INSERT], 95thPercentileLatency(us), 121
[INSERT], 99thPercentileLatency(us), 228
[INSERT], Return=OK, 10000

##################################################################################
 Loading data worload B try 1 
[OVERALL], RunTime(ms), 656
[OVERALL], Throughput(ops/sec), 15243.90243902439
[TOTAL_GCS_PS_Scavenge], Count, 2
[TOTAL_GC_TIME_PS_Scavenge], Time(ms), 2
[TOTAL_GC_TIME_%_PS_Scavenge], Time(%), 0.3048780487804878
[TOTAL_GCS_PS_MarkSweep], Count, 0
[TOTAL_GC_TIME_PS_MarkSweep], Time(ms), 0
[TOTAL_GC_TIME_%_PS_MarkSweep], Time(%), 0.0
[TOTAL_GCs], Count, 2
[TOTAL_GC_TIME], Time(ms), 2
[TOTAL_GC_TIME_%], Time(%), 0.3048780487804878
[CLEANUP], Operations, 1
[CLEANUP], AverageLatency(us), 399.0
[CLEANUP], MinLatency(us), 399
[CLEANUP], MaxLatency(us), 399
[CLEANUP], 95thPercentileLatency(us), 399
[CLEANUP], 99thPercentileLatency(us), 399
[INSERT], Operations, 10000
[INSERT], AverageLatency(us), 61.7011
[INSERT], MinLatency(us), 40
[INSERT], MaxLatency(us), 3367
[INSERT], 95thPercentileLatency(us), 115
[INSERT], 99thPercentileLatency(us), 173
[INSERT], Return=OK, 10000

##################################################################################
Loading data worload C try 1
[OVERALL], RunTime(ms), 711
[OVERALL], Throughput(ops/sec), 14064.697609001407
[TOTAL_GCS_PS_Scavenge], Count, 2
[TOTAL_GC_TIME_PS_Scavenge], Time(ms), 2
[TOTAL_GC_TIME_%_PS_Scavenge], Time(%), 0.2812939521800281
[TOTAL_GCS_PS_MarkSweep], Count, 0
[TOTAL_GC_TIME_PS_MarkSweep], Time(ms), 0
[TOTAL_GC_TIME_%_PS_MarkSweep], Time(%), 0.0
[TOTAL_GCs], Count, 2
[TOTAL_GC_TIME], Time(ms), 2
[TOTAL_GC_TIME_%], Time(%), 0.2812939521800281
[CLEANUP], Operations, 1
[CLEANUP], AverageLatency(us), 425.0
[CLEANUP], MinLatency(us), 425
[CLEANUP], MaxLatency(us), 425
[CLEANUP], 95thPercentileLatency(us), 425
[CLEANUP], 99thPercentileLatency(us), 425
[INSERT], Operations, 10000
[INSERT], AverageLatency(us), 67.2011
[INSERT], MinLatency(us), 41
[INSERT], MaxLatency(us), 6267
[INSERT], 95thPercentileLatency(us), 151
[INSERT], 99thPercentileLatency(us), 220
[INSERT], Return=OK, 10000

##################################################################################
Loading data worload A try 2 
[OVERALL], RunTime(ms), 834
[OVERALL], Throughput(ops/sec), 11990.407673860911
[TOTAL_GCS_PS_Scavenge], Count, 2
[TOTAL_GC_TIME_PS_Scavenge], Time(ms), 2
[TOTAL_GC_TIME_%_PS_Scavenge], Time(%), 0.2398081534772182
[TOTAL_GCS_PS_MarkSweep], Count, 0
[TOTAL_GC_TIME_PS_MarkSweep], Time(ms), 0
[TOTAL_GC_TIME_%_PS_MarkSweep], Time(%), 0.0
[TOTAL_GCs], Count, 2
[TOTAL_GC_TIME], Time(ms), 2
[TOTAL_GC_TIME_%], Time(%), 0.2398081534772182
[CLEANUP], Operations, 1
[CLEANUP], AverageLatency(us), 399.0
[CLEANUP], MinLatency(us), 399
[CLEANUP], MaxLatency(us), 399
[CLEANUP], 95thPercentileLatency(us), 399
[CLEANUP], 99thPercentileLatency(us), 399
[INSERT], Operations, 10000
[INSERT], AverageLatency(us), 79.3188
[INSERT], MinLatency(us), 46
[INSERT], MaxLatency(us), 6051
[INSERT], 95thPercentileLatency(us), 129
[INSERT], 99thPercentileLatency(us), 192
[INSERT], Return=OK, 10000

##################################################################################
 Loading data worload B try 2 
[OVERALL], RunTime(ms), 836
[OVERALL], Throughput(ops/sec), 11961.722488038278
[TOTAL_GCS_PS_Scavenge], Count, 2
[TOTAL_GC_TIME_PS_Scavenge], Time(ms), 2
[TOTAL_GC_TIME_%_PS_Scavenge], Time(%), 0.23923444976076555
[TOTAL_GCS_PS_MarkSweep], Count, 0
[TOTAL_GC_TIME_PS_MarkSweep], Time(ms), 0
[TOTAL_GC_TIME_%_PS_MarkSweep], Time(%), 0.0
[TOTAL_GCs], Count, 2
[TOTAL_GC_TIME], Time(ms), 2
[TOTAL_GC_TIME_%], Time(%), 0.23923444976076555
[CLEANUP], Operations, 1
[CLEANUP], AverageLatency(us), 449.0
[CLEANUP], MinLatency(us), 449
[CLEANUP], MaxLatency(us), 449
[CLEANUP], 95thPercentileLatency(us), 449
[CLEANUP], 99thPercentileLatency(us), 449
[INSERT], Operations, 10000
[INSERT], AverageLatency(us), 80.0223
[INSERT], MinLatency(us), 57
[INSERT], MaxLatency(us), 3213
[INSERT], 95thPercentileLatency(us), 126
[INSERT], 99thPercentileLatency(us), 175
[INSERT], Return=OK, 10000

##################################################################################
Loading data worload C try 2
[OVERALL], RunTime(ms), 846
[OVERALL], Throughput(ops/sec), 11820.33096926714
[TOTAL_GCS_PS_Scavenge], Count, 2
[TOTAL_GC_TIME_PS_Scavenge], Time(ms), 2
[TOTAL_GC_TIME_%_PS_Scavenge], Time(%), 0.2364066193853428
[TOTAL_GCS_PS_MarkSweep], Count, 0
[TOTAL_GC_TIME_PS_MarkSweep], Time(ms), 0
[TOTAL_GC_TIME_%_PS_MarkSweep], Time(%), 0.0
[TOTAL_GCs], Count, 2
[TOTAL_GC_TIME], Time(ms), 2
[TOTAL_GC_TIME_%], Time(%), 0.2364066193853428
[CLEANUP], Operations, 1
[CLEANUP], AverageLatency(us), 489.0
[CLEANUP], MinLatency(us), 489
[CLEANUP], MaxLatency(us), 489
[CLEANUP], 95thPercentileLatency(us), 489
[CLEANUP], 99thPercentileLatency(us), 489
[INSERT], Operations, 10000
[INSERT], AverageLatency(us), 80.4919
[INSERT], MinLatency(us), 57
[INSERT], MaxLatency(us), 6023
[INSERT], 95thPercentileLatency(us), 130
[INSERT], 99thPercentileLatency(us), 180
[INSERT], Return=OK, 10000

##################################################################################
Loading data worload A try 3 
[OVERALL], RunTime(ms), 772
[OVERALL], Throughput(ops/sec), 12953.36787564767
[TOTAL_GCS_PS_Scavenge], Count, 2
[TOTAL_GC_TIME_PS_Scavenge], Time(ms), 2
[TOTAL_GC_TIME_%_PS_Scavenge], Time(%), 0.2590673575129534
[TOTAL_GCS_PS_MarkSweep], Count, 0
[TOTAL_GC_TIME_PS_MarkSweep], Time(ms), 0
[TOTAL_GC_TIME_%_PS_MarkSweep], Time(%), 0.0
[TOTAL_GCs], Count, 2
[TOTAL_GC_TIME], Time(ms), 2
[TOTAL_GC_TIME_%], Time(%), 0.2590673575129534
[CLEANUP], Operations, 1
[CLEANUP], AverageLatency(us), 367.0
[CLEANUP], MinLatency(us), 367
[CLEANUP], MaxLatency(us), 367
[CLEANUP], 95thPercentileLatency(us), 367
[CLEANUP], 99thPercentileLatency(us), 367
[INSERT], Operations, 10000
[INSERT], AverageLatency(us), 73.5682
[INSERT], MinLatency(us), 56
[INSERT], MaxLatency(us), 3215
[INSERT], 95thPercentileLatency(us), 105
[INSERT], 99thPercentileLatency(us), 146
[INSERT], Return=OK, 10000

##################################################################################
 Loading data worload B try 3 
[OVERALL], RunTime(ms), 806
[OVERALL], Throughput(ops/sec), 12406.94789081886
[TOTAL_GCS_PS_Scavenge], Count, 2
[TOTAL_GC_TIME_PS_Scavenge], Time(ms), 2
[TOTAL_GC_TIME_%_PS_Scavenge], Time(%), 0.24813895781637718
[TOTAL_GCS_PS_MarkSweep], Count, 0
[TOTAL_GC_TIME_PS_MarkSweep], Time(ms), 0
[TOTAL_GC_TIME_%_PS_MarkSweep], Time(%), 0.0
[TOTAL_GCs], Count, 2
[TOTAL_GC_TIME], Time(ms), 2
[TOTAL_GC_TIME_%], Time(%), 0.24813895781637718
[CLEANUP], Operations, 1
[CLEANUP], AverageLatency(us), 477.0
[CLEANUP], MinLatency(us), 477
[CLEANUP], MaxLatency(us), 477
