
##################################################################################
Loading workload A try 1
02:52:10.620 [Thread-3] INFO  c.a.mongodb.MongoClientConfiguration - Not validating the replica set name is 'myReplicaSet'.
mongo connection created with mongodb://192.168.5.2:27017/ycsb?replicaSet=myReplicaSet
[OVERALL], RunTime(ms), 1151
[OVERALL], Throughput(ops/sec), 8688.097306689835
[TOTAL_GCS_PS_Scavenge], Count, 2
[TOTAL_GC_TIME_PS_Scavenge], Time(ms), 4
[TOTAL_GC_TIME_%_PS_Scavenge], Time(%), 0.3475238922675934
[TOTAL_GCS_PS_MarkSweep], Count, 0
[TOTAL_GC_TIME_PS_MarkSweep], Time(ms), 0
[TOTAL_GC_TIME_%_PS_MarkSweep], Time(%), 0.0
[TOTAL_GCs], Count, 2
[TOTAL_GC_TIME], Time(ms), 4
[TOTAL_GC_TIME_%], Time(%), 0.3475238922675934
[CLEANUP], Operations, 1
[CLEANUP], AverageLatency(us), 531.0
[CLEANUP], MinLatency(us), 531
[CLEANUP], MaxLatency(us), 531
[CLEANUP], 95thPercentileLatency(us), 531
[CLEANUP], 99thPercentileLatency(us), 531
[INSERT], Operations, 10000
[INSERT], AverageLatency(us), 108.55
[INSERT], MinLatency(us), 36
[INSERT], MaxLatency(us), 64319
[INSERT], 95thPercentileLatency(us), 201
[INSERT], 99thPercentileLatency(us), 663
[INSERT], Return=OK, 10000

##################################################################################
Loading workload workloadb try 1
02:52:13.788 [Thread-3] INFO  c.a.mongodb.MongoClientConfiguration - Not validating the replica set name is 'myReplicaSet'.
mongo connection created with mongodb://192.168.5.2:27017/ycsb?replicaSet=myReplicaSet
[OVERALL], RunTime(ms), 1124
[OVERALL], Throughput(ops/sec), 8896.79715302491
[TOTAL_GCS_PS_Scavenge], Count, 2
[TOTAL_GC_TIME_PS_Scavenge], Time(ms), 4
[TOTAL_GC_TIME_%_PS_Scavenge], Time(%), 0.3558718861209964
[TOTAL_GCS_PS_MarkSweep], Count, 0
[TOTAL_GC_TIME_PS_MarkSweep], Time(ms), 0
[TOTAL_GC_TIME_%_PS_MarkSweep], Time(%), 0.0
[TOTAL_GCs], Count, 2
[TOTAL_GC_TIME], Time(ms), 4
[TOTAL_GC_TIME_%], Time(%), 0.3558718861209964
[CLEANUP], Operations, 1
[CLEANUP], AverageLatency(us), 681.0
[CLEANUP], MinLatency(us), 681
[CLEANUP], MaxLatency(us), 681
[CLEANUP], 95thPercentileLatency(us), 681
[CLEANUP], 99thPercentileLatency(us), 681
[INSERT], Operations, 10000
[INSERT], AverageLatency(us), 105.8863
[INSERT], MinLatency(us), 36
[INSERT], MaxLatency(us), 68479
[INSERT], 95thPercentileLatency(us), 201
[INSERT], 99thPercentileLatency(us), 535
[INSERT], Return=OK, 10000

##################################################################################
Loading workload workloadc try 1
02:52:16.396 [Thread-3] INFO  c.a.mongodb.MongoClientConfiguration - Not validating the replica set name is 'myReplicaSet'.
mongo connection created with mongodb://192.168.5.2:27017/ycsb?replicaSet=myReplicaSet
