
##################################################################################
Running test workoad A try 1
[OVERALL], RunTime(ms), 317
[OVERALL], Throughput(ops/sec), 31545.741324921135
[TOTAL_GCS_PS_Scavenge], Count, 0
[TOTAL_GC_TIME_PS_Scavenge], Time(ms), 0
[TOTAL_GC_TIME_%_PS_Scavenge], Time(%), 0.0
[TOTAL_GCS_PS_MarkSweep], Count, 0
[TOTAL_GC_TIME_PS_MarkSweep], Time(ms), 0
[TOTAL_GC_TIME_%_PS_MarkSweep], Time(%), 0.0
[TOTAL_GCs], Count, 0
[TOTAL_GC_TIME], Time(ms), 0
[TOTAL_GC_TIME_%], Time(%), 0.0
[READ], Operations, 4988
[READ], AverageLatency(us), 27.593223736968724
[READ], MinLatency(us), 19
[READ], MaxLatency(us), 2087
[READ], 95thPercentileLatency(us), 40
[READ], 99thPercentileLatency(us), 78
[READ], Return=OK, 4988
[CLEANUP], Operations, 1
[CLEANUP], AverageLatency(us), 400.0
[CLEANUP], MinLatency(us), 400
[CLEANUP], MaxLatency(us), 400
[CLEANUP], 95thPercentileLatency(us), 400
[CLEANUP], 99thPercentileLatency(us), 400
[UPDATE], Operations, 5012
[UPDATE], AverageLatency(us), 28.14664804469274
[UPDATE], MinLatency(us), 18
[UPDATE], MaxLatency(us), 2343
[UPDATE], 95thPercentileLatency(us), 45
[UPDATE], 99thPercentileLatency(us), 93
[UPDATE], Return=OK, 5012

##################################################################################
Running test workoad B try 1
[OVERALL], RunTime(ms), 344
[OVERALL], Throughput(ops/sec), 29069.767441860466
[TOTAL_GCS_PS_Scavenge], Count, 1
[TOTAL_GC_TIME_PS_Scavenge], Time(ms), 1
[TOTAL_GC_TIME_%_PS_Scavenge], Time(%), 0.29069767441860467
[TOTAL_GCS_PS_MarkSweep], Count, 0
[TOTAL_GC_TIME_PS_MarkSweep], Time(ms), 0
[TOTAL_GC_TIME_%_PS_MarkSweep], Time(%), 0.0
[TOTAL_GCs], Count, 1
[TOTAL_GC_TIME], Time(ms), 1
[TOTAL_GC_TIME_%], Time(%), 0.29069767441860467
[READ], Operations, 8966
[READ], AverageLatency(us), 29.6582645549855
[READ], MinLatency(us), 18
[READ], MaxLatency(us), 4331
[READ], 95thPercentileLatency(us), 45
[READ], 99thPercentileLatency(us), 77
[READ], Return=OK, 8966
[CLEANUP], Operations, 1
[CLEANUP], AverageLatency(us), 362.0
[CLEANUP], MinLatency(us), 362
[CLEANUP], MaxLatency(us), 362
[CLEANUP], 95thPercentileLatency(us), 362
[CLEANUP], 99thPercentileLatency(us), 362
[UPDATE], Operations, 1034
[UPDATE], AverageLatency(us), 38.90812379110251
[UPDATE], MinLatency(us), 19
[UPDATE], MaxLatency(us), 2993
[UPDATE], 95thPercentileLatency(us), 66
